value,distance
50535.16432696758,0.000000000007275957614183426
55108.98747006762,0.000000000007275957614183426
60096.77697546154,0.000000000007275957614183426
65536.00000000022,0.000000000014551915228366852
71467.51476795056,0.000000000014551915228366852
77935.87748881859,0.000000000014551915228366852
84989.67705360886,0.000000000014551915228366852
92681.90002368347,0.000000000014551915228366852
101070.32865393515,0.000000000014551915228366852
110217.97494013525,0.000000000014551915228366852
120193.55395092307,0.000000000014551915228366852
131072.00000000044,0.000000000029103830456733704
142935.02953590112,0.000000000029103830456733704
155871.75497763717,0.000000000029103830456733704
169979.35410721772,0.000000000029103830456733704
185363.80004736694,0.000000000029103830456733704
202140.6573078703,0.000000000029103830456733704
220435.9498802705,0.000000000029103830456733704
240387.10790184615,0.000000000029103830456733704
262144.0000000009,0.00000000005820766091346741
285870.05907180224,0.00000000005820766091346741
311743.50995527435,0.00000000005820766091346741
339958.70821443544,0.00000000005820766091346741
370727.6000947339,0.00000000005820766091346741
404281.3146157406,0.00000000005820766091346741
440871.899760541,0.00000000005820766091346741
480774.2158036923,0.00000000005820766091346741
524288.0000000017,0.00000000011641532182693481
571740.1181436045,0.00000000011641532182693481
623487.0199105487,0.00000000011641532182693481
679917.4164288709,0.00000000011641532182693481
741455.2001894678,0.00000000011641532182693481
808562.6292314812,0.00000000011641532182693481
881743.799521082,0.00000000011641532182693481
961548.4316073846,0.00000000011641532182693481
